%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695938649292242913,150,220409000000000,GPS1_Frame,42.339290618896484,-71.09130859375,24.399999618530273,327722.15625,4689566.5,19,T
1695938650290321242,151,220410000000000,GPS1_Frame,42.33927917480469,-71.09132385253906,24.299999237060547,327720.90625,4689565.5,19,T
1695938651291472038,152,220411000000000,GPS1_Frame,42.339271545410156,-71.09133911132812,24.200000762939453,327719.78125,4689564.5,19,T
1695938652311728452,153,220412000000000,GPS1_Frame,42.339263916015625,-71.09135437011719,24.100000381469727,327718.53125,4689563.5,19,T
1695938653292736159,154,220413000000000,GPS1_Frame,42.33926010131836,-71.09136962890625,23.899999618530273,327717.40625,4689563.0,19,T
1695938654310493929,155,220414000000000,GPS1_Frame,42.33924865722656,-71.09138488769531,23.600000381469727,327716.15625,4689562.0,19,T
1695938655310379235,156,220415000000000,GPS1_Frame,42.339237213134766,-71.09139251708984,23.200000762939453,327715.03125,4689560.5,19,T
1695938656291318377,157,220416000000000,GPS1_Frame,42.339229583740234,-71.0914077758789,23.299999237060547,327713.75,4689560.0,19,T
1695938657311642227,158,220417000000000,GPS1_Frame,42.3392219543457,-71.09142303466797,23.200000762939453,327712.5,4689559.5,19,T
1695938658290558977,159,220418000000000,GPS1_Frame,42.33921813964844,-71.09143829345703,23.299999237060547,327711.25,4689558.5,19,T
1695938659311551956,160,220419000000000,GPS1_Frame,42.33921432495117,-71.0914535522461,23.299999237060547,327710.0,4689558.0,19,T
1695938660312336465,161,220420000000000,GPS1_Frame,42.339210510253906,-71.09146881103516,23.299999237060547,327708.625,4689558.0,19,T
1695938661291122130,162,220421000000000,GPS1_Frame,42.339210510253906,-71.09148406982422,23.299999237060547,327707.40625,4689558.0,19,T
1695938662310302379,163,220422000000000,GPS1_Frame,42.339210510253906,-71.09149932861328,23.299999237060547,327706.15625,4689558.0,19,T
1695938663290468781,164,220423000000000,GPS1_Frame,42.33920669555664,-71.09151458740234,23.200000762939453,327704.90625,4689558.0,19,T
1695938664291900586,165,220424000000000,GPS1_Frame,42.33920669555664,-71.0915298461914,23.299999237060547,327703.6875,4689557.5,19,T
1695938665312478393,166,220425000000000,GPS1_Frame,42.33920669555664,-71.09154510498047,23.700000762939453,327702.3125,4689557.5,19,T
1695938666290527448,167,220426000000000,GPS1_Frame,42.339202880859375,-71.09156799316406,24.0,327700.90625,4689557.5,19,T
1695938667290358486,168,220427000000000,GPS1_Frame,42.33919906616211,-71.09158325195312,23.899999618530273,327699.65625,4689557.0,19,T
1695938668310512621,169,220428000000000,GPS1_Frame,42.33919143676758,-71.09159851074219,23.799999237060547,327698.40625,4689556.0,19,T
1695938669291577889,170,220429000000000,GPS1_Frame,42.33917999267578,-71.09160614013672,23.899999618530273,327697.28125,4689555.0,19,T
1695938670291550677,171,220430000000000,GPS1_Frame,42.33917236328125,-71.09162139892578,23.899999618530273,327696.03125,4689554.0,19,T
1695938671292856414,172,220431000000000,GPS1_Frame,42.33916091918945,-71.09163665771484,24.0,327694.90625,4689552.5,19,T
1695938672310793953,173,220432000000000,GPS1_Frame,42.339149475097656,-71.0916519165039,24.0,327693.625,4689551.5,19,T
1695938673292543490,174,220433000000000,GPS1_Frame,42.339141845703125,-71.09166717529297,24.100000381469727,327692.25,4689550.5,19,T
1695938674291358723,175,220434000000000,GPS1_Frame,42.339134216308594,-71.09168243408203,24.100000381469727,327690.96875,4689550.0,19,T
1695938675289868263,176,220435000000000,GPS1_Frame,42.33912658691406,-71.0916976928711,24.399999618530273,327689.59375,4689549.0,19,T
1695938676292402031,177,220436000000000,GPS1_Frame,42.33911895751953,-71.09172058105469,24.799999237060547,327688.0625,4689548.0,19,T
1695938677293515375,178,220437000000000,GPS1_Frame,42.339111328125,-71.09173583984375,24.899999618530273,327686.8125,4689547.5,19,T
1695938678292029530,179,220438000000000,GPS1_Frame,42.3390998840332,-71.09175109863281,24.899999618530273,327685.53125,4689546.5,19,T
1695938679310539397,180,220439000000000,GPS1_Frame,42.33909606933594,-71.09175872802734,24.799999237060547,327684.4375,4689545.5,19,T
1695938680291969013,181,220440000000000,GPS1_Frame,42.339088439941406,-71.0917739868164,24.799999237060547,327683.15625,4689545.0,19,T
1695938681293496779,182,220441000000000,GPS1_Frame,42.339080810546875,-71.09178924560547,24.799999237060547,327682.0625,4689544.0,19,T
1695938682310293310,183,220442000000000,GPS1_Frame,42.339073181152344,-71.09180450439453,24.5,327681.0625,4689543.0,19,T
1695938683311282543,184,220443000000000,GPS1_Frame,42.33906555175781,-71.0918197631836,25.100000381469727,327679.40625,4689542.5,19,T
1695938684310618238,185,220444000000000,GPS1_Frame,42.33906173706055,-71.09184265136719,25.600000381469727,327677.75,4689542.0,19,T
1695938685293551404,186,220445000000000,GPS1_Frame,42.339054107666016,-71.09185791015625,26.0,327676.34375,4689541.5,19,T
1695938686292410140,187,220446000000000,GPS1_Frame,42.339046478271484,-71.09187316894531,26.700000762939453,327674.96875,4689540.5,19,T
1695938687292758959,188,220447000000000,GPS1_Frame,42.33903884887695,-71.0918960571289,27.700000762939453,327673.28125,4689540.0,19,T
1695938688293942342,189,220448000000000,GPS1_Frame,42.33903503417969,-71.09191131591797,28.600000381469727,327671.75,4689539.5,19,T
1695938689294523174,190,220449000000000,GPS1_Frame,42.339027404785156,-71.09192657470703,29.299999237060547,327670.375,4689538.5,19,T
